1	1000000	839931	196658	0.196658	0.234135
2	1000000	1000000	572952	0.572952	0.572952
3	1000000	949977	669904	0.669904	0.70518
4	1000000	849977	652237	0.652237	0.767359
5	1000000	1000000	665146	0.665146	0.665146
6	1000000	1000000	680973	0.680973	0.680973
7	1000000	1000000	631683	0.631683	0.631683
8	1000000	1000000	674608	0.674608	0.674608
9	1000000	1000000	552385	0.552385	0.552385
10	1000000	1000000	553111	0.553111	0.553111
11	1000000	1000000	581070	0.58107	0.58107
12	1000000	1000000	597558	0.597558	0.597558
13	1000000	1000000	528896	0.528896	0.528896
14	1000000	799931	195674	0.195674	0.244614
15	1000000	1000000	653554	0.653554	0.653554
16	1000000	1000000	634455	0.634455	0.634455
17	1000000	1000000	475834	0.475834	0.475834
18	1000000	949977	512769	0.512769	0.539769
19	1000000	1000000	713228	0.713228	0.713228
20	1000000	1000000	657872	0.657872	0.657872
21	1000000	1000000	608526	0.608526	0.608526
22	1000000	1000000	538212	0.538212	0.538212
23	1000000	1000000	623621	0.623621	0.623621
24	1000000	1000000	595647	0.595647	0.595647
25	1000000	1000000	557439	0.557439	0.557439
26	1000000	1000000	561348	0.561348	0.561348
27	1000000	1000000	571416	0.571416	0.571416
28	1000000	1000000	561563	0.561563	0.561563
29	1000000	1000000	442093	0.442093	0.442093
30	1000000	878059	492339	0.492339	0.560713
31	1000000	971918	628853	0.628853	0.647023
32	1000000	1000000	577855	0.577855	0.577855
33	1000000	1000000	556371	0.556371	0.556371
34	1000000	1000000	571896	0.571896	0.571896
35	1000000	1000000	710363	0.710363	0.710363
36	1000000	1000000	546826	0.546826	0.546826
37	1000000	1000000	563309	0.563309	0.563309
38	1000000	1000000	694077	0.694077	0.694077
39	1000000	1000000	627526	0.627526	0.627526
40	1000000	1000000	575877	0.575877	0.575877
41	1000000	1000000	545753	0.545753	0.545753
42	1000000	1000000	621971	0.621971	0.621971
43	1000000	1000000	641133	0.641133	0.641133
44	1000000	1000000	575360	0.57536	0.57536
45	1000000	1000000	655116	0.655116	0.655116
46	1000000	1000000	501659	0.501659	0.501659
47	1000000	1000000	525262	0.525262	0.525262
48	1000000	1000000	512321	0.512321	0.512321
49	1000000	1000000	636453	0.636453	0.636453
50	1000000	1000000	643162	0.643162	0.643162
51	1000000	1000000	550582	0.550582	0.550582
52	1000000	1000000	498107	0.498107	0.498107
53	1000000	1000000	532733	0.532733	0.532733
54	1000000	1000000	576800	0.5768	0.5768
55	1000000	1000000	643845	0.643845	0.643845
56	1000000	1000000	615303	0.615303	0.615303
57	1000000	1000000	645928	0.645928	0.645928
58	1000000	1000000	702556	0.702556	0.702556
59	1000000	1000000	660882	0.660882	0.660882
60	1000000	1000000	661092	0.661092	0.661092
61	1000000	1000000	630952	0.630952	0.630952
62	1000000	1000000	682844	0.682844	0.682844
63	1000000	1000000	543084	0.543084	0.543084
64	1000000	1000000	585970	0.58597	0.58597
65	1000000	1000000	656425	0.656425	0.656425
66	1000000	1000000	623516	0.623516	0.623516
67	1000000	1000000	599664	0.599664	0.599664
68	1000000	1000000	586314	0.586314	0.586314
69	1000000	1000000	632481	0.632481	0.632481
70	1000000	1000000	561022	0.561022	0.561022
71	1000000	1000000	596720	0.59672	0.59672
72	1000000	1000000	590014	0.590014	0.590014
73	1000000	1000000	647506	0.647506	0.647506
74	1000000	1000000	585974	0.585974	0.585974
75	1000000	1000000	617133	0.617133	0.617133
76	1000000	1000000	582831	0.582831	0.582831
77	1000000	1000000	594124	0.594124	0.594124
78	1000000	1000000	625285	0.625285	0.625285
79	1000000	1000000	551082	0.551082	0.551082
80	1000000	1000000	620169	0.620169	0.620169
81	1000000	1000000	583100	0.5831	0.5831
82	1000000	1000000	643145	0.643145	0.643145
83	1000000	1000000	663208	0.663208	0.663208
84	1000000	1000000	560912	0.560912	0.560912
85	1000000	1000000	637773	0.637773	0.637773
86	1000000	1000000	626108	0.626108	0.626108
87	1000000	1000000	583912	0.583912	0.583912
88	1000000	1000000	595205	0.595205	0.595205
89	1000000	1000000	689687	0.689687	0.689687
90	1000000	1000000	495345	0.495345	0.495345
91	1000000	1000000	631110	0.63111	0.63111
92	1000000	1000000	555237	0.555237	0.555237
93	1000000	1000000	560783	0.560783	0.560783
94	1000000	1000000	494568	0.494568	0.494568
95	1000000	1000000	632729	0.632729	0.632729
96	1000000	1000000	630173	0.630173	0.630173
97	1000000	1000000	599008	0.599008	0.599008
98	1000000	1000000	622278	0.622278	0.622278
99	1000000	1000000	673309	0.673309	0.673309
100	1000000	1000000	587318	0.587318	0.587318
101	1000000	1000000	582074	0.582074	0.582074
102	1000000	1000000	578642	0.578642	0.578642
103	1000000	1000000	586408	0.586408	0.586408
104	1000000	949977	507872	0.507872	0.534615
105	1000000	1000000	479392	0.479392	0.479392
106	1000000	1000000	510734	0.510734	0.510734
107	1000000	1000000	558643	0.558643	0.558643
108	1000000	1000000	632792	0.632792	0.632792
109	1000000	1000000	563958	0.563958	0.563958
110	1000000	1000000	556184	0.556184	0.556184
111	1000000	1000000	671155	0.671155	0.671155
112	1000000	1000000	594801	0.594801	0.594801
113	1000000	1000000	669946	0.669946	0.669946
114	1000000	1000000	524116	0.524116	0.524116
115	1000000	1000000	574523	0.574523	0.574523
116	1000000	1000000	593939	0.593939	0.593939
117	1000000	1000000	636201	0.636201	0.636201
118	1000000	1000000	613206	0.613206	0.613206
119	1000000	1000000	624822	0.624822	0.624822
120	1000000	1000000	560115	0.560115	0.560115
121	1000000	886649	408606	0.408606	0.460843
122	1000000	398716	83502	0.083502	0.209427
123	1000000	0	0	0	0
124	1000000	0	0	0	0
125	1000000	0	0	0	0
126	1000000	0	0	0	0
127	1000000	0	0	0	0
128	1000000	0	0	0	0
129	1000000	0	0	0	0
130	1000000	0	0	0	0
131	1000000	0	0	0	0
132	1000000	0	0	0	0
133	1000000	0	0	0	0
134	1000000	0	0	0	0
135	1000000	0	0	0	0
136	1000000	0	0	0	0
137	1000000	0	0	0	0
138	1000000	0	0	0	0
139	1000000	0	0	0	0
140	1000000	0	0	0	0
141	1000000	0	0	0	0
142	1000000	0	0	0	0
143	1000000	382281	32765.9	0.0327659	0.0857115
144	1000000	632170	78798.1	0.0787981	0.124647
145	1000000	699885	165453	0.165453	0.2364
146	1000000	949977	381024	0.381024	0.401087
147	1000000	899954	301113	0.301113	0.334587
148	1000000	1000000	379329	0.379329	0.379329
149	1000000	604368	69261.6	0.0692616	0.114602
150	1000000	945517	277092	0.277092	0.293058
151	1000000	1000000	482565	0.482565	0.482565
152	1000000	1000000	555532	0.555532	0.555532
153	1000000	1000000	580746	0.580746	0.580746
154	1000000	1000000	548913	0.548913	0.548913
155	1000000	1000000	572327	0.572327	0.572327
156	1000000	1000000	475696	0.475696	0.475696
157	1000000	1000000	650905	0.650905	0.650905
158	1000000	1000000	557732	0.557732	0.557732
159	1000000	1000000	567596	0.567596	0.567596
160	1000000	1000000	622408	0.622408	0.622408
161	1000000	1000000	577341	0.577341	0.577341
162	1000000	1000000	538243	0.538243	0.538243
163	1000000	1000000	635744	0.635744	0.635744
164	1000000	1000000	615489	0.615489	0.615489
165	1000000	1000000	645849	0.645849	0.645849
166	1000000	1000000	650876	0.650876	0.650876
167	1000000	1000000	578854	0.578854	0.578854
168	1000000	1000000	623571	0.623571	0.623571
169	1000000	1000000	623958	0.623958	0.623958
170	1000000	1000000	599081	0.599081	0.599081
171	1000000	1000000	577346	0.577346	0.577346
172	1000000	1000000	538151	0.538151	0.538151
173	1000000	1000000	623327	0.623327	0.623327
174	1000000	1000000	503955	0.503955	0.503955
175	1000000	1000000	495762	0.495762	0.495762
176	1000000	1000000	683332	0.683332	0.683332
177	1000000	1000000	625775	0.625775	0.625775
178	1000000	1000000	672466	0.672466	0.672466
179	1000000	1000000	584794	0.584794	0.584794
180	1000000	1000000	521346	0.521346	0.521346
181	1000000	1000000	594182	0.594182	0.594182
182	1000000	1000000	643666	0.643666	0.643666
183	1000000	1000000	609770	0.60977	0.60977
184	1000000	1000000	655078	0.655078	0.655078
185	1000000	1000000	626125	0.626125	0.626125
186	1000000	1000000	604745	0.604745	0.604745
187	1000000	1000000	610597	0.610597	0.610597
188	1000000	1000000	592070	0.59207	0.59207
189	1000000	1000000	575979	0.575979	0.575979
190	1000000	1000000	565690	0.56569	0.56569
191	1000000	1000000	609820	0.60982	0.60982
192	1000000	1000000	556549	0.556549	0.556549
193	1000000	1000000	617519	0.617519	0.617519
194	1000000	1000000	587778	0.587778	0.587778
195	1000000	1000000	576793	0.576793	0.576793
196	1000000	1000000	574489	0.574489	0.574489
197	1000000	1000000	541831	0.541831	0.541831
198	1000000	1000000	612011	0.612011	0.612011
199	1000000	1000000	648250	0.64825	0.64825
200	1000000	1000000	569415	0.569415	0.569415
201	1000000	1000000	613366	0.613366	0.613366
202	1000000	1000000	692792	0.692792	0.692792
203	1000000	1000000	550000	0.55	0.55
204	1000000	1000000	603042	0.603042	0.603042
205	1000000	1000000	691179	0.691179	0.691179
206	1000000	922684	575843	0.575843	0.624096
207	1000000	777270	445163	0.445163	0.572726
208	1000000	1000000	570030	0.57003	0.57003
209	1000000	1000000	726672	0.726672	0.726672
210	1000000	1000000	679592	0.679592	0.679592
211	1000000	1000000	625572	0.625572	0.625572
212	1000000	1000000	531715	0.531715	0.531715
213	1000000	1000000	580033	0.580033	0.580033
214	1000000	1000000	597302	0.597302	0.597302
215	1000000	1000000	668037	0.668037	0.668037
216	1000000	1000000	627430	0.62743	0.62743
217	1000000	1000000	684101	0.684101	0.684101
218	1000000	1000000	655855	0.655855	0.655855
219	1000000	1000000	640635	0.640635	0.640635
220	1000000	1000000	634270	0.63427	0.63427
221	1000000	1000000	584934	0.584934	0.584934
222	1000000	1000000	638671	0.638671	0.638671
223	1000000	1000000	587685	0.587685	0.587685
224	1000000	949977	591083	0.591083	0.622207
225	1000000	1000000	486342	0.486342	0.486342
226	1000000	1000000	503488	0.503488	0.503488
227	1000000	1000000	595388	0.595388	0.595388
228	1000000	1000000	543545	0.543545	0.543545
229	1000000	1000000	579175	0.579175	0.579175
230	1000000	1000000	605861	0.605861	0.605861
231	1000000	1000000	658164	0.658164	0.658164
232	1000000	1000000	600452	0.600452	0.600452
233	1000000	1000000	670100	0.6701	0.6701
234	1000000	1000000	622776	0.622776	0.622776
235	1000000	1000000	643332	0.643332	0.643332
236	1000000	949977	530708	0.530708	0.558653
237	1000000	1000000	571182	0.571182	0.571182
238	1000000	1000000	637760	0.63776	0.63776
239	1000000	1000000	594838	0.594838	0.594838
240	1000000	1000000	637878	0.637878	0.637878
241	1000000	1000000	615963	0.615963	0.615963
242	1000000	1000000	625743	0.625743	0.625743
243	1000000	1000000	531185	0.531185	0.531185
244	1000000	1000000	488723	0.488723	0.488723
245	1000000	1000000	589255	0.589255	0.589255
246	1000000	1000000	609467	0.609467	0.609467
247	1000000	1000000	580550	0.58055	0.58055
248	1000000	1000000	496027	0.496027	0.496027
249	1000000	908187	378164	0.378164	0.416395
250	1000000	990000	634600	0.6346	0.64101
251	1000000	1000000	651577	0.651577	0.651577
252	1000000	1000000	677225	0.677225	0.677225
253	1000000	949977	608494	0.608494	0.640536
254	1000000	1000000	628361	0.628361	0.628361
255	1000000	899977	597720	0.59772	0.664151
256	1000000	1000000	672697	0.672697	0.672697
257	1000000	1000000	691720	0.69172	0.69172
258	1000000	1000000	719561	0.719561	0.719561
